h3_res10,citation_count,citation_count_production,quality_weighted_citation_count,first_created_date,last_created_date,unique_devices,unique_officers,unique_vehicles,approved_count,rejected_count,approval_rate,rejection_rate,mode_police_station,mode_junction,mode_violation_label,mode_vehicle_type,violation_label_entropy,vehicle_type_entropy,device_days,officer_days,unique_devices_exposure,unique_officers_exposure,active_dates,citation_count_exposure_rows,eligible_for_corrected_ranking,minimum_device_days,raw_rate_per_device_day,raw_rank,raw_percentile,raw_rate_rank,gp_prior_shape,gp_prior_rate,gp_posterior_shape,gp_posterior_rate,gp_posterior_mean,gp_ci_lower,gp_ci_upper,normalized_propensity,corrected_rank,corrected_percentile,spatial_component_id,spatial_component_size,present_neighbor_count,is_spatial_island,spatial_test_status,gistar_z_score,gistar_p_value,gistar_q_value,gistar_class,spatial_hotspot_label,centroid_latitude,centroid_longitude,polygon_valid,nb_predicted_count,nb_predicted_rate,nb_predicted_rate_rank
8a60145a24f7fff,2125,2125,1532.0,2023-11-10,2024-04-08,18,18,1896,901,593,0.424,0.27905882352941175,MAGADI ROAD,"BTP070 - CHOLURPALYA JUNCTION, MAGADI ROAD",NO PARKING,SCOOTER,0.4129568183682553,1.0464105147112848,145,145,18,18,90,2125,True,5,14.655172413793103,11,0.9985304922850845,29,37.29846777590565,10.0,2162.2984677759055,155.0,13.950312695328423,13.368451227156763,14.54439508531893,0.6268055741145633,6,0.9981529368304396,1,2121,4,False,TESTED,4.340046076020798,0.351,0.478131395186821,not_significant,NOT_SIGNIFICANT,12.973283936260161,77.55120252481002,True,451.29958688120746,3.112410944008327,369
8a60145b551ffff,2120,2120,1710.0,2023-11-10,2024-04-08,58,53,1866,1016,410,0.47924528301886793,0.19339622641509435,UPPARPET,BTP045 - DANVANTHRI ROAD JUNCTION,WRONG PARKING,SCOOTER,1.0390454402859506,2.451216502333343,367,366,58,53,144,2120,True,5,5.776566757493188,12,0.998383541513593,348,37.29846777590565,10.0,2157.2984677759055,377.0,5.722277102853861,5.483329916791789,5.96624880545674,0.25710930378629,110,0.9597340229035833,1,2121,6,False,TESTED,2.5740751663772805,0.064,0.31639967917595263,not_significant,NOT_SIGNIFICANT,12.977479784106672,77.5753367154563,True,2281.782128313371,6.21738999540428,11
8a61892c9d4ffff,2037,2037,1863.0,2023-11-10,2024-04-08,27,27,1573,606,174,0.2974963181148748,0.08541973490427099,HEBBALA,NO JUNCTION,NO PARKING,SCOOTER,0.6014112215595937,1.954546601417091,217,217,27,27,127,2037,True,5,9.387096774193548,13,0.9982365907421014,88,37.29846777590565,10.0,2074.2984677759055,227.0,9.137878712669186,8.74882752569536,9.535274570166413,0.4105766972952439,25,0.9911340967861101,8,150,5,False,TESTED,2.982933727330181,0.333,0.47371442987884865,not_significant,NOT_SIGNIFICANT,13.03514765915821,77.589543969265,True,809.7573616056933,3.731600744726697,152
8a61892e2ba7fff,2009,2009,1699.0,2023-11-10,2024-04-08,51,55,1693,492,310,0.24489795918367346,0.15430562468889994,K.R. PURA,NO JUNCTION,WRONG PARKING,SCOOTER,1.5304451339559586,2.2488121252772153,385,381,51,55,146,2009,True,5,5.218181818181818,14,0.9980896399706098,420,37.29846777590565,10.0,2046.2984677759057,395.0,5.180502450065584,4.9584516396017815,5.407348803086482,0.23276666862834172,154,0.9434798670114518,18,41,5,False,TESTED,1.1989887171688909,0.356,0.478131395186821,not_significant,NOT_SIGNIFICANT,13.00806883191977,77.69567842866427,True,2171.576783634543,5.6404591782715405,22
8a60145b59b7fff,1723,1723,1448.0,2023-11-10,2024-04-08,54,47,1473,561,275,0.3255948926291352,0.1596053395240859,CITY MARKET,BTP082 - KR MARKET JUNCTION,WRONG PARKING,SCOOTER,0.7177092404888137,2.073576691627179,406,405,54,47,145,1723,True,5,4.24384236453202,15,0.9979426891991183,656,37.29846777590565,10.0,1760.2984677759057,416.0,4.231486701384389,4.036100013679949,4.4314268229638145,0.1901261648498797,316,0.8836350203176948,1,2121,6,False,TESTED,3.6815079427231723,0.011,0.1363536834716797,not_significant,NOT_SIGNIFICANT,12.964647093999488,77.57752836322246,True,2446.6734326203587,6.026289242907287,13
8a60145a26b7fff,1720,1720,1397.0,2023-11-11,2024-04-04,31,31,973,822,323,0.47790697674418603,0.1877906976744186,VIJAYANAGARA,BTP020 - HOSAHALLI METRO STATION,WRONG PARKING,SCOOTER,1.001803142370309,1.0827098271422622,103,103,31,31,77,1720,True,5,16.699029126213592,16,0.9977957384276267,22,37.29846777590565,10.0,1757.2984677759057,113.0,15.551313874123059,14.832634613032198,16.28675621804447,0.6987406256757024,4,0.9988917620982638,1,2121,6,False,TESTED,9.823948827426717,0.001,0.023090197175156837,hotspot,HOT_95,12.974369932444365,77.5458071466811,True,396.58786425944555,3.8503676141693743,135
8a60145b5c77fff,1709,1709,1362.0,2023-11-11,2024-04-07,44,37,1448,684,347,0.4002340550029257,0.20304271503803395,CITY MARKET,BTP043 - UPPARPET JUNCTION,WRONG PARKING,SCOOTER,0.9857846773806735,2.127059240534074,287,284,44,37,135,1709,True,5,5.954703832752613,17,0.9976487876561352,327,37.29846777590565,10.0,1746.2984677759057,297.0,5.879792820794295,5.607223159879174,6.158740353330449,0.2641866885139301,100,0.9634281492427041,1,2121,5,False,TESTED,1.1799022249863926,0.249,0.44684912772557966,not_significant,NOT_SIGNIFICANT,12.969996807158717,77.57581299838725,True,1433.3220922073262,4.994153631384412,44
8a60145b3a47fff,1645,1645,1348.0,2023-11-11,2024-04-08,45,43,1308,720,297,0.4376899696048632,0.18054711246200608,RAJAJINAGAR,BTP027 - MODI BRIDGE JUNCTION,WRONG PARKING,SCOOTER,0.9890725685123258,1.794226155528328,243,242,45,43,121,1645,True,5,6.769547325102881,18,0.9975018368846437,238,37.29846777590565,10.0,1682.2984677759057,253.0,6.649401058402789,6.335415885175071,6.970873286583483,0.2987661810136954,70,0.9745105282600665,1,2121,6,False,TESTED,2.74041894289139,0.061,0.31177778128120637,not_significant,NOT_SIGNIFICANT,13.000003175983792,77.54984346680071,True,1207.7734616342455,4.970261158988665,47
8a60145b426ffff,1639,1639,1437.0,2023-11-10,2024-04-08,51,46,1303,592,202,0.36119585112873703,0.12324588163514338,UPPARPET,BTP044 - SAGAR THEATRE JUNCTION,NO PARKING,SCOOTER,0.9088179872584282,1.9718509158843793,230,229,51,46,121,1639,True,5,7.126086956521739,19,0.997354886113152,185,37.29846777590565,10.0,1676.2984677759057,240.0,6.984576949066274,6.654182129130493,7.322864371557046,0.31382606685030745,57,0.9793128925009236,1,2121,6,False,TESTED,3.3859722343954095,0.045,0.28217253517419005,not_significant,NOT_SIGNIFICANT,12.976401104119606,77.57832711706658,True,1299.0786094177088,5.648167867033516,21
8a61892e9ab7fff,1624,1624,1299.0,2023-11-10,2024-04-08,54,52,1372,647,325,0.3983990147783251,0.2001231527093596,SHIVAJINAGAR,BTP051 - SAFINA PLAZA JUNCTION,WRONG PARKING,SCOOTER,1.1171542076384111,1.9744203547511154,382,384,54,52,138,1624,True,5,4.2513089005235605,20,0.9972079353416605,651,37.29846777590565,10.0,1661.2984677759057,392.0,4.238006295346699,4.036641757048444,4.4442030374186015,0.1904190986303467,315,0.8840044329516069,1,2121,6,False,TESTED,2.6214707375841915,0.036,0.25881317567184875,not_significant,NOT_SIGNIFICANT,12.981641866140505,77.60910784769334,True,2235.364911994495,5.851740607315431,17
8a61892e9147fff,1604,1604,1370.0,2023-11-10,2024-04-08,53,55,1217,572,234,0.3566084788029925,0.14588528678304238,SHIVAJINAGAR,NO JUNCTION,NO PARKING,SCOOTER,1.2823206972241954,1.993893299962288,288,290,53,55,127,1604,True,5,5.569444444444445,21,0.997060984570169,369,37.29846777590565,10.0,1641.2984677759057,298.0,5.507712979113777,5.244449382976531,5.7773330278679005,0.24746866047581223,120,0.9560398965644625,1,2121,6,False,TESTED,2.8644252272043356,0.047,0.2858842877317066,not_significant,NOT_SIGNIFICANT,12.982704611494386,77.61093157697483,True,1652.0945936090136,5.736439561142408,19
8a61892e9a87fff,1560,1560,1210.0,2023-11-10,2024-04-08,51,49,1269,637,350,0.4083333333333333,0.22435897435897437,SHIVAJINAGAR,BTP051 - SAFINA PLAZA JUNCTION,WRONG PARKING,PASSENGER AUTO,0.9783289381193203,2.0646049771509376,341,342,51,49,136,1560,True,5,4.574780058651027,22,0.9969140337986775,572,37.29846777590565,10.0,1597.2984677759057,351.0,4.550707885401441,4.3302493877967985,4.776563022872005,0.2044691851023464,243,0.9106021425932767,1,2121,6,False,TESTED,4.758400149906707,0.003,0.05520000047981739,not_significant,HOT_90,12.981645967305289,77.60790407487231,True,1890.9949438603214,5.545439718065459,23
8a601690192ffff,1554,1554,1283.0,2023-11-11,2024-04-08,34,33,1464,566,271,0.3642213642213642,0.1743886743886744,CHIKKAJALA,NO JUNCTION,NO PARKING,CAR,1.2539696610855977,1.1123892324055678,266,266,34,33,135,1554,True,5,5.842105263157895,23,0.9967670830271859,337,37.29846777590565,10.0,1591.2984677759057,276.0,5.765574158608354,5.48574203997177,6.0522693941698975,0.25905469644395807,108,0.9604728481714074,12,61,5,False,TESTED,1.434872964458779,0.347,0.4773682282349774,not_significant,NOT_SIGNIFICANT,13.184540678230837,77.68002068664106,True,1107.5344620130368,4.163663391026454,95
8a60145b5527fff,1537,1537,1244.0,2023-11-10,2024-04-08,52,48,1399,574,293,0.3734547820429408,0.19063109954456733,UPPARPET,BTP040 - ELITE JUNCTION,WRONG PARKING,SCOOTER,0.9713668084719895,2.084652537973081,236,235,52,48,125,1537,True,5,6.512711864406779,24,0.9966201322556943,249,37.29846777590565,10.0,1574.2984677759057,246.0,6.3995872673817304,6.087331612565614,6.719543000842692,0.2875417246074153,78,0.9715552271887699,1,2121,6,False,TESTED,2.5036676376534763,0.078,0.3386902724747109,not_significant,NOT_SIGNIFICANT,12.975338380628093,77.57650420580451,True,1348.8333145115641,5.71539540047273,20
8a60145a2687fff,1508,1508,1153.0,2023-11-11,2024-04-04,43,41,970,650,355,0.43103448275862066,0.2354111405835544,VIJAYANAGARA,BTP020 - HOSAHALLI METRO STATION,WRONG PARKING,SCOOTER,1.0558716829653056,1.2582949795243683,188,188,43,41,106,1508,True,5,8.02127659574468,25,0.9964731814842028,124,37.29846777590565,10.0,1545.2984677759057,198.0,7.804537716039928,7.420218225734211,8.198423962518925,0.3506679635531999,41,0.9852234946435168,1,2121,6,False,TESTED,7.501344001879823,0.001,0.023090197175156837,hotspot,HOT_95,12.974373790534775,77.54460425854464,True,904.0087658751663,4.808557265293438,54
8a60145a221ffff,1490,1490,1074.0,2023-11-10,2024-04-08,47,46,1393,760,416,0.5100671140939598,0.2791946308724832,VIJAYANAGARA,"BTP016 - 5TH MAIN ROAD, RPC LAYOUT",WRONG PARKING,SCOOTER,0.5419850237779106,1.6811055133158546,125,125,47,46,79,1490,True,5,11.92,26,0.9963262307127112,53,37.29846777590565,10.0,1527.2984677759057,135.0,11.313321983525228,10.752987241077218,11.88768796066269,0.5083221742693342,13,0.995567048393055,1,2121,4,False,TESTED,3.674624544823959,0.176,0.414349457970718,not_significant,NOT_SIGNIFICANT,12.964774580420297,77.53903148565863,True,631.641738740024,5.053133909920192,41
8a618920921ffff,1448,1448,1123.0,2023-11-14,2024-04-06,35,34,845,458,325,0.31629834254143646,0.2244475138121547,HAL OLD AIRPORT,NO JUNCTION,NO PARKING,SCOOTER,1.6111037944372602,1.7005287399848728,164,158,35,34,79,1448,True,5,8.829268292682928,27,0.9961792799412197,104,37.29846777590565,10.0,1485.2984677759057,174.0,8.536198090666124,8.107550958192109,8.97573151141727,0.3835424095380576,29,0.9896564462504618,3,228,6,False,TESTED,6.302806246641931,0.002,0.0395167804004362,hotspot,HOT_95,12.934295502764948,77.69019591411327,True,701.6808819579879,4.278541963158463,80
8a618925b78ffff,1421,1421,1205.0,2023-11-10,2024-04-08,45,42,1354,470,216,0.330752990851513,0.15200562983814214,HALASURU GATE,"BTP080 - NR ROAD, SP ROAD JUNCTION",WRONG PARKING,SCOOTER,1.0515310780798328,1.7717314436394436,208,208,45,42,113,1421,True,5,6.831730769230769,28,0.9960323291697282,236,37.29846777590565,10.0,1458.2984677759057,218.0,6.689442512733512,6.350475276129267,7.037098797326877,0.3005652952929442,68,0.9752493535278907,1,2121,6,False,TESTED,-0.11054361874960299,0.019,0.18739027873155858,not_significant,NOT_HOT,12.964626658268745,77.58354500504585,True,1060.1203541657303,5.096732471950626,39
8a6189209627fff,1399,1399,1215.0,2023-11-14,2024-04-07,26,26,1328,607,184,0.43388134381701216,0.13152251608291637,HAL OLD AIRPORT,NO JUNCTION,PARKING IN A MAIN ROAD,CAR,0.5066448169549881,1.7296584334691882,90,90,26,26,66,1399,True,5,15.544444444444444,29,0.9958853783982365,26,37.29846777590565,10.0,1436.2984677759057,100.0,14.362984677759057,13.629703590221784,15.11520787559994,0.645347459484276,5,0.9985223494643517,3,228,6,False,TESTED,1.4670693388968585,0.043,0.2785302624844088,not_significant,NOT_SIGNIFICANT,12.939621250951905,77.69570891933374,True,320.85740206224324,3.5650822451360358,190
8a60145b4c8ffff,1396,1396,1257.0,2023-11-10,2024-04-04,32,33,678,576,139,0.41260744985673353,0.0995702005730659,SHIVAJINAGAR,BTP042 - MINSK SQUARE JUNCTION (CTO),WRONG PARKING,SCOOTER,1.051275103219807,1.159717957626959,130,132,32,33,90,1396,True,5,10.738461538461538,30,0.995738427626745,63,37.29846777590565,10.0,1433.2984677759057,140.0,10.237846198399327,9.71462841687416,10.77459405729437,0.4599996576588002,17,0.9940893978574067,1,2121,6,False,TESTED,3.4118866644223425,0.106,0.36434792330998533,not_significant,NOT_SIGNIFICANT,12.981678575347583,77.59827447714235,True,514.7578079832548,3.9596754460250367,117
8a61892e9a8ffff,1396,1396,1063.0,2023-11-11,2024-03-27,33,33,701,680,333,0.4871060171919771,0.23853868194842406,SHIVAJINAGAR,BTP051 - SAFINA PLAZA JUNCTION,WRONG PARKING,SCOOTER,1.1938839553204064,1.428308826603191,114,115,33,33,76,1396,True,5,12.24561403508772,31,0.9955914768552535,46,37.29846777590565,10.0,1433.2984677759057,124.0,11.558858611096014,10.968128857761148,12.16486425823558,0.5193544521954195,12,0.9959364610269671,1,2121,6,False,TESTED,4.89353745264959,0.044,0.28007783632020694,not_significant,NOT_SIGNIFICANT,12.981650062878533,77.60670031829507,True,453.46240076286455,3.977740357568987,112
8a60145b30dffff,1361,1361,1131.0,2023-11-11,2024-04-08,48,42,1202,397,230,0.2916972814107274,0.16899338721528287,MALLESHWARAM,NO JUNCTION,WRONG PARKING,PASSENGER AUTO,0.9542307111272337,2.120741798847814,315,315,48,42,127,1361,True,5,4.32063492063492,32,0.995444526083762,637,37.29846777590565,10.0,1398.2984677759057,325.0,4.302456823925864,4.0798757273579085,4.53086625419248,0.1933149441536932,301,0.889176209826376,1,2121,6,False,TESTED,-0.8182291375308451,0.027,0.22874245197652912,not_significant,NOT_HOT,13.011744035745878,77.5542504037675,True,1719.0665808685303,5.457354224979461,25
8a61892e9a1ffff,1308,1308,1050.0,2023-11-10,2024-04-08,45,45,946,622,258,0.47553516819571867,0.19724770642201836,SHIVAJINAGAR,BTP051 - SAFINA PLAZA JUNCTION,NO PARKING,SCOOTER,1.029075762333326,2.0033234007927194,196,199,45,45,121,1308,True,5,6.673469387755102,33,0.9952975753122704,240,37.29846777590565,10.0,1345.2984677759057,206.0,6.5305750862908045,6.186223737829419,6.884121602775047,0.2934271765558014,74,0.9730328777244182,1,2121,6,False,TESTED,0.8555796280729137,0.467,0.49741245385706856,not_significant,NOT_SIGNIFICANT,12.979512293062792,77.60666427042571,True,961.0364814186485,4.903247354176778,51
8a60145b424ffff,1300,1300,1171.0,2023-11-10,2024-04-07,58,52,1050,549,129,0.42230769230769233,0.09923076923076923,UPPARPET,BTP040 - ELITE JUNCTION,WRONG PARKING,CAR,1.0108336683579966,1.8565197997528395,354,354,58,52,143,1300,True,5,3.672316384180791,34,0.9951506245407788,920,37.29846777590565,10.0,1337.2984677759057,364.0,3.6738968894942463,3.4796048592793007,3.873392776870571,0.165072934159268,524,0.8067971924639823,1,2121,6,False,TESTED,5.483530233429124,0.001,0.023090197175156837,hotspot,HOT_95,12.977471820704286,77.57774336435139,True,2233.568467158672,6.30951544395105,10
8a60145b6a67fff,1230,1230,985.0,2023-11-14,2024-04-06,32,29,481,810,245,0.6585365853658537,0.1991869918699187,HIGH GROUND,BTP032 - WINDSOR CIRCLE,WRONG PARKING,SCOOTER,0.03813932218627321,0.7227374112431102,89,89,32,29,65,1230,True,5,13.820224719101123,35,0.9950036737692873,36,37.29846777590565,10.0,1267.2984677759057,99.0,12.800994623999047,12.105832047598554,13.515290517349989,0.5751652281758594,7,0.9977835241965275,1,2121,6,False,TESTED,2.9178512444434332,0.404,0.4873234322649205,not_significant,NOT_SIGNIFICANT,12.991331718308668,77.58820577451051,True,338.63762886903163,3.804917178303726,140
8a61892e9b9ffff,1221,1221,958.0,2023-11-11,2024-04-08,53,54,1061,447,263,0.36609336609336607,0.2153972153972154,SHIVAJINAGAR,BTP051 - SAFINA PLAZA JUNCTION,NO PARKING,PASSENGER AUTO,1.1232063311586573,1.9102733929041897,250,255,53,54,111,1221,True,5,4.884,36,0.9948567229977957,520,37.29846777590565,10.0,1258.2984677759057,260.0,4.839609491445791,4.575867635669659,5.110636722641013,0.21744990754162827,199,0.9268562984854082,1,2121,6,False,TESTED,2.304532526027148,0.058,0.3087739513321337,not_significant,NOT_SIGNIFICANT,12.98057091146094,77.60969170514859,True,1435.3551695205767,5.741420678082307,18
8a61892e9aaffff,1210,1210,1012.0,2023-11-10,2024-04-08,47,50,836,597,198,0.4933884297520661,0.16363636363636364,SHIVAJINAGAR,BTP051 - SAFINA PLAZA JUNCTION,NO PARKING,SCOOTER,1.2485944310350774,1.9997284900331262,213,215,47,50,114,1210,True,5,5.68075117370892,37,0.9947097722263042,356,37.29846777590565,10.0,1247.2984677759057,223.0,5.593266671640833,5.287130784587292,5.9078967140927405,0.25131269842200105,115,0.9578869597340229,1,2121,6,False,TESTED,4.889510391321566,0.004,0.06806936739497102,not_significant,HOT_90,12.980579128089397,77.60728416834472,True,1067.845952257303,5.0133612782033,43
8a60145b2a47fff,1189,1189,1060.0,2023-11-10,2024-04-08,35,32,1028,468,129,0.3936080740117746,0.10849453322119428,MALLESHWARAM,NO JUNCTION,WRONG PARKING,CAR,0.8520539932643686,1.7793735901719205,167,167,35,32,121,1189,True,5,7.119760479041916,38,0.9945628214548127,187,37.29846777590565,10.0,1226.2984677759057,177.0,6.928239930937321,6.545849653670554,7.321331873643724,0.3112947718346734,60,0.9782046545991873,1,2121,5,False,TESTED,1.6043788276628874,0.241,0.4442730057441076,not_significant,NOT_SIGNIFICANT,13.007417927733568,77.57102461180281,True,707.1094536394272,4.234188345146271,84
8a61892e16b7fff,1188,1188,893.0,2023-11-11,2024-04-08,20,18,1057,335,295,0.281986531986532,0.24831649831649832,MAHADEVAPURA,NO JUNCTION,PARKING IN A MAIN ROAD,PASSENGER AUTO,1.667248206120345,2.8574736385990245,249,245,20,18,121,1188,True,5,4.771084337349397,39,0.994415870683321,542,37.29846777590565,10.0,1225.2984677759057,259.0,4.730882114964887,4.469665563792047,4.999412159157494,0.2125646460334826,212,0.9220539342445512,9,87,5,False,TESTED,-0.6018635857027311,0.077,0.3368320932714227,not_significant,NOT_HOT,12.996403366357075,77.6683681058534,True,830.969685966267,3.3372276544829997,262
8a61892ec9b7fff,1128,1128,989.0,2023-11-15,2024-04-08,22,23,856,674,139,0.5975177304964538,0.12322695035460993,JEEVANBHEEMANAGAR,NO JUNCTION,NO PARKING,SCOOTER,0.20681641429753886,1.9822049104092383,141,140,22,23,94,1128,True,5,8.0,40,0.9942689199118295,125,37.29846777590565,10.0,1165.2984677759057,151.0,7.717208395866925,7.280426161946031,8.166534927571846,0.346744144362652,43,0.9844846693756927,86,9,5,False,TESTED,0.16301654491374173,0.016,0.17317647881367626,not_significant,NOT_SIGNIFICANT,12.971848322121906,77.65771038673358,True,452.18022226654733,3.2069519309684207,317
